search_id,session_id,query,results_count,search_timestamp
search_001613,session_001613,ordinateur portable,28,2025-10-08 08:49:39
search_001615,session_001615,ordinateur portable,76,2025-10-08 08:49:09
search_001617,session_001617,cosmétique bio,39,2025-10-08 08:50:16
search_001619,session_001619,équipement fitness,35,2025-10-08 08:51:12
search_001620,session_001620,cosmétique bio,54,2025-10-08 08:50:35
search_001621,session_001621,ordinateur portable,29,2025-10-08 08:51:30
search_001623,session_001623,ordinateur portable,96,2025-10-08 08:50:19
search_001624,session_001624,meuble salon,36,2025-10-08 08:50:16
search_001626,session_001626,cosmétique bio,72,2025-10-08 08:49:47
search_001627,session_001627,jeux enfants,25,2025-10-08 08:50:39
search_001628,session_001628,vêtement été,31,2025-10-08 08:51:13
search_001630,session_001630,décoration maison,45,2025-10-08 08:51:30
search_001631,session_001631,cadeau anniversaire,90,2025-10-08 08:50:45
search_001633,session_001633,smartphone pas cher,12,2025-10-08 08:49:58
search_001638,session_001638,chaussures sport,95,2025-10-08 08:49:37
search_001639,session_001639,chaussures sport,56,2025-10-08 08:50:51
search_001642,session_001642,équipement fitness,81,2025-10-08 08:50:59
search_001643,session_001643,smartphone pas cher,40,2025-10-08 08:51:17
search_001645,session_001645,cosmétique bio,17,2025-10-08 08:50:32
search_001647,session_001647,équipement fitness,57,2025-10-08 08:49:23
search_001648,session_001648,jeux enfants,94,2025-10-08 08:51:31
search_001649,session_001649,jeux enfants,66,2025-10-08 08:49:47
search_001650,session_001650,smartphone pas cher,24,2025-10-08 08:49:01
search_001651,session_001651,décoration maison,15,2025-10-08 08:49:01
search_001652,session_001652,jeux enfants,93,2025-10-08 08:50:02
search_001653,session_001653,décoration maison,39,2025-10-08 08:50:07
search_001654,session_001654,meuble salon,76,2025-10-08 08:49:16
search_001655,session_001655,meuble salon,66,2025-10-08 08:50:26
search_001656,session_001656,décoration maison,32,2025-10-08 08:49:34
search_001659,session_001659,vêtement été,89,2025-10-08 08:51:12
search_001660,session_001660,décoration maison,74,2025-10-08 08:49:53
search_001661,session_001661,meuble salon,73,2025-10-08 08:49:19
search_001662,session_001662,ordinateur portable,16,2025-10-08 08:50:19
search_001663,session_001663,livre roman,72,2025-10-08 08:49:48
search_001664,session_001664,cosmétique bio,15,2025-10-08 08:50:35
search_001665,session_001665,équipement fitness,65,2025-10-08 08:49:26
search_001667,session_001667,meuble salon,27,2025-10-08 08:51:43
search_001668,session_001668,livre roman,55,2025-10-08 08:49:36
search_001669,session_001669,cadeau anniversaire,89,2025-10-08 08:50:27
search_001670,session_001670,décoration maison,71,2025-10-08 08:50:54
search_001672,session_001672,ordinateur portable,92,2025-10-08 08:49:57
search_001676,session_001676,équipement fitness,36,2025-10-08 08:48:52
search_001677,session_001677,vêtement été,81,2025-10-08 08:48:57
search_001678,session_001678,décoration maison,64,2025-10-08 08:49:52
search_001679,session_001679,cosmétique bio,71,2025-10-08 08:48:59
search_001680,session_001680,jeux enfants,31,2025-10-08 08:49:04
search_001681,session_001681,livre roman,91,2025-10-08 08:51:32
search_001682,session_001682,jeux enfants,32,2025-10-08 08:49:46
search_001684,session_001684,équipement fitness,96,2025-10-08 08:50:39
search_001685,session_001685,cosmétique bio,36,2025-10-08 08:49:51
search_001686,session_001686,cadeau anniversaire,25,2025-10-08 08:50:16
search_001687,session_001687,ordinateur portable,24,2025-10-08 08:51:48
search_001688,session_001688,jeux enfants,50,2025-10-08 08:50:47
search_001689,session_001689,chaussures sport,40,2025-10-08 08:49:38
search_001690,session_001690,cosmétique bio,13,2025-10-08 08:51:20
search_001692,session_001692,livre roman,49,2025-10-08 08:49:03
search_001694,session_001694,meuble salon,23,2025-10-08 08:50:59
search_001695,session_001695,smartphone pas cher,97,2025-10-08 08:51:30
search_001696,session_001696,cadeau anniversaire,23,2025-10-08 08:51:35
search_001697,session_001697,vêtement été,74,2025-10-08 08:50:10
search_001698,session_001698,livre roman,22,2025-10-08 08:49:12
search_001699,session_001699,vêtement été,54,2025-10-08 08:49:13
search_001700,session_001700,cosmétique bio,40,2025-10-08 08:51:10
search_001701,session_001701,chaussures sport,79,2025-10-08 08:49:47
search_001702,session_001702,cosmétique bio,52,2025-10-08 08:50:46
search_001703,session_001703,équipement fitness,99,2025-10-08 08:48:50
search_001705,session_001705,smartphone pas cher,98,2025-10-08 08:48:59
search_001707,session_001707,cadeau anniversaire,66,2025-10-08 08:50:00
search_001708,session_001708,cosmétique bio,14,2025-10-08 08:51:46
search_001709,session_001709,meuble salon,44,2025-10-08 08:50:31
search_001711,session_001711,chaussures sport,6,2025-10-08 08:51:26
search_001712,session_001712,équipement fitness,6,2025-10-08 08:50:24
search_001713,session_001713,livre roman,27,2025-10-08 08:49:28
search_001715,session_001715,ordinateur portable,20,2025-10-08 08:50:01
search_001716,session_001716,jeux enfants,39,2025-10-08 08:50:59
search_001717,session_001717,cadeau anniversaire,52,2025-10-08 08:50:34
search_001718,session_001718,smartphone pas cher,18,2025-10-08 08:51:22
search_001720,session_001720,jeux enfants,95,2025-10-08 08:51:41
search_001721,session_001721,smartphone pas cher,93,2025-10-08 08:49:14
search_001722,session_001722,meuble salon,21,2025-10-08 08:51:34
search_001723,session_001723,décoration maison,37,2025-10-08 08:49:11
search_001725,session_001725,cadeau anniversaire,37,2025-10-08 08:49:09
search_001726,session_001726,jeux enfants,80,2025-10-08 08:50:39
search_001728,session_001728,équipement fitness,41,2025-10-08 08:48:57
search_001729,session_001729,cadeau anniversaire,31,2025-10-08 08:50:20
search_001730,session_001730,chaussures sport,55,2025-10-08 08:51:12
search_001731,session_001731,vêtement été,43,2025-10-08 08:49:20
search_001732,session_001732,ordinateur portable,68,2025-10-08 08:49:15
search_001735,session_001735,meuble salon,92,2025-10-08 08:49:35
search_001736,session_001736,livre roman,79,2025-10-08 08:49:30
search_001738,session_001738,ordinateur portable,82,2025-10-08 08:51:30
search_001741,session_001741,livre roman,57,2025-10-08 08:50:20
search_001742,session_001742,cadeau anniversaire,7,2025-10-08 08:49:27
search_001745,session_001745,vêtement été,78,2025-10-08 08:49:23
search_001746,session_001746,meuble salon,28,2025-10-08 08:51:26
search_001747,session_001747,jeux enfants,75,2025-10-08 08:49:07
search_001749,session_001749,smartphone pas cher,58,2025-10-08 08:49:33
search_001750,session_001750,chaussures sport,72,2025-10-08 08:51:47
search_001751,session_001751,jeux enfants,69,2025-10-08 08:48:56
search_001752,session_001752,smartphone pas cher,62,2025-10-08 08:51:08
search_001753,session_001753,cosmétique bio,93,2025-10-08 08:48:54
search_001754,session_001754,équipement fitness,56,2025-10-08 08:50:42
search_001755,session_001755,cadeau anniversaire,62,2025-10-08 08:49:45
search_001756,session_001756,chaussures sport,10,2025-10-08 08:49:38
search_001757,session_001757,livre roman,5,2025-10-08 08:50:08
search_001758,session_001758,décoration maison,98,2025-10-08 08:50:21
search_001759,session_001759,décoration maison,97,2025-10-08 08:50:54
search_001761,session_001761,cadeau anniversaire,30,2025-10-08 08:50:44
search_001763,session_001763,chaussures sport,19,2025-10-08 08:49:41
search_001764,session_001764,chaussures sport,98,2025-10-08 08:48:59
search_001766,session_001766,cadeau anniversaire,57,2025-10-08 08:49:26
search_001769,session_001769,chaussures sport,85,2025-10-08 08:49:24
search_001770,session_001770,équipement fitness,49,2025-10-08 08:51:09
search_001771,session_001771,livre roman,27,2025-10-08 08:49:52
search_001772,session_001772,chaussures sport,30,2025-10-08 08:49:36
search_001773,session_001773,ordinateur portable,30,2025-10-08 08:51:34
search_001775,session_001775,cadeau anniversaire,81,2025-10-08 08:49:54
search_001778,session_001778,smartphone pas cher,46,2025-10-08 08:50:00
search_001779,session_001779,équipement fitness,45,2025-10-08 08:49:36
search_001780,session_001780,ordinateur portable,38,2025-10-08 08:51:31
search_001781,session_001781,meuble salon,9,2025-10-08 08:50:39
search_001782,session_001782,livre roman,63,2025-10-08 08:49:33
search_001784,session_001784,équipement fitness,21,2025-10-08 08:50:33
search_001785,session_001785,ordinateur portable,47,2025-10-08 08:51:14
search_001786,session_001786,cadeau anniversaire,33,2025-10-08 08:51:37
search_001788,session_001788,cosmétique bio,92,2025-10-08 08:49:20
search_001789,session_001789,meuble salon,28,2025-10-08 08:50:47
search_001790,session_001790,chaussures sport,98,2025-10-08 08:50:23
search_001792,session_001792,jeux enfants,62,2025-10-08 08:51:23
search_001793,session_001793,vêtement été,53,2025-10-08 08:50:44
search_001795,session_001795,cosmétique bio,29,2025-10-08 08:50:04
search_001796,session_001796,cosmétique bio,22,2025-10-08 08:51:19
search_001797,session_001797,smartphone pas cher,78,2025-10-08 08:49:30
search_001799,session_001799,décoration maison,31,2025-10-08 08:51:34
search_001800,session_001800,vêtement été,23,2025-10-08 08:50:03
search_001801,session_001801,meuble salon,66,2025-10-08 08:49:14
search_001802,session_001802,meuble salon,13,2025-10-08 08:51:04
search_001804,session_001804,cadeau anniversaire,57,2025-10-08 08:49:09
search_001805,session_001805,jeux enfants,84,2025-10-08 08:50:55
search_001806,session_001806,smartphone pas cher,36,2025-10-08 08:51:01
search_001807,session_001807,équipement fitness,63,2025-10-08 08:51:12
search_001808,session_001808,cosmétique bio,95,2025-10-08 08:48:56
search_001809,session_001809,chaussures sport,92,2025-10-08 08:51:14
search_001810,session_001810,livre roman,29,2025-10-08 08:49:50
search_001812,session_001812,jeux enfants,86,2025-10-08 08:50:11
search_001813,session_001813,jeux enfants,90,2025-10-08 08:49:45
search_001814,session_001814,décoration maison,89,2025-10-08 08:50:34
search_001817,session_001817,cosmétique bio,57,2025-10-08 08:51:09
search_001819,session_001819,livre roman,87,2025-10-08 08:51:40
search_001822,session_001822,chaussures sport,61,2025-10-08 08:51:02
search_001825,session_001825,cosmétique bio,21,2025-10-08 08:50:28
search_001826,session_001826,cosmétique bio,48,2025-10-08 08:49:57
search_001827,session_001827,cosmétique bio,60,2025-10-08 08:49:33
search_001828,session_001828,meuble salon,34,2025-10-08 08:51:27
search_001829,session_001829,cadeau anniversaire,37,2025-10-08 08:50:30
search_001830,session_001830,décoration maison,63,2025-10-08 08:49:54
search_001831,session_001831,livre roman,17,2025-10-08 08:51:32
search_001832,session_001832,livre roman,20,2025-10-08 08:49:37
search_001833,session_001833,décoration maison,41,2025-10-08 08:50:30
search_001834,session_001834,livre roman,22,2025-10-08 08:50:28
search_001835,session_001835,meuble salon,36,2025-10-08 08:51:05
search_001836,session_001836,jeux enfants,49,2025-10-08 08:50:17
search_001837,session_001837,livre roman,91,2025-10-08 08:49:10
search_001838,session_001838,équipement fitness,90,2025-10-08 08:51:27
search_001839,session_001839,ordinateur portable,19,2025-10-08 08:50:45
search_001840,session_001840,jeux enfants,24,2025-10-08 08:49:55
search_001841,session_001841,chaussures sport,27,2025-10-08 08:49:46
search_001843,session_001843,cadeau anniversaire,34,2025-10-08 08:49:15
search_001845,session_001845,chaussures sport,86,2025-10-08 08:49:41
search_001846,session_001846,cosmétique bio,21,2025-10-08 08:50:20
search_001847,session_001847,chaussures sport,33,2025-10-08 08:51:28
search_001849,session_001849,cosmétique bio,39,2025-10-08 08:50:20
search_001850,session_001850,décoration maison,27,2025-10-08 08:51:14
search_001851,session_001851,livre roman,25,2025-10-08 08:51:44
search_001852,session_001852,ordinateur portable,73,2025-10-08 08:49:28
search_001854,session_001854,meuble salon,78,2025-10-08 08:51:03
search_001855,session_001855,jeux enfants,11,2025-10-08 08:49:44
search_001856,session_001856,smartphone pas cher,40,2025-10-08 08:50:08
search_001858,session_001858,smartphone pas cher,18,2025-10-08 08:49:43
search_001860,session_001860,cosmétique bio,55,2025-10-08 08:51:08
search_001861,session_001861,décoration maison,49,2025-10-08 08:51:41
search_001862,session_001862,livre roman,72,2025-10-08 08:49:57
search_001864,session_001864,équipement fitness,9,2025-10-08 08:49:58
search_001865,session_001865,ordinateur portable,87,2025-10-08 08:50:29
search_001866,session_001866,meuble salon,87,2025-10-08 08:51:41
search_001869,session_001869,ordinateur portable,76,2025-10-08 08:50:26
search_001870,session_001870,équipement fitness,53,2025-10-08 08:51:15
search_001871,session_001871,smartphone pas cher,20,2025-10-08 08:50:34
search_001872,session_001872,livre roman,65,2025-10-08 08:50:42
search_001873,session_001873,ordinateur portable,68,2025-10-08 08:49:18
search_001874,session_001874,meuble salon,32,2025-10-08 08:50:53
search_001876,session_001876,smartphone pas cher,12,2025-10-08 08:49:50
search_001877,session_001877,vêtement été,92,2025-10-08 08:49:37
search_001878,session_001878,jeux enfants,35,2025-10-08 08:50:41
search_001880,session_001880,équipement fitness,42,2025-10-08 08:49:49
search_001882,session_001882,chaussures sport,98,2025-10-08 08:50:02
search_001883,session_001883,meuble salon,89,2025-10-08 08:49:48
search_001884,session_001884,smartphone pas cher,12,2025-10-08 08:50:01
search_001885,session_001885,chaussures sport,8,2025-10-08 08:51:46
search_001887,session_001887,ordinateur portable,85,2025-10-08 08:49:11
search_001889,session_001889,décoration maison,82,2025-10-08 08:49:22
search_001890,session_001890,décoration maison,49,2025-10-08 08:51:11
search_001892,session_001892,smartphone pas cher,17,2025-10-08 08:50:03
search_001893,session_001893,chaussures sport,68,2025-10-08 08:51:16
search_001894,session_001894,décoration maison,66,2025-10-08 08:50:11
search_001896,session_001896,équipement fitness,64,2025-10-08 08:51:06
search_001898,session_001898,jeux enfants,16,2025-10-08 08:51:42
search_001900,session_001900,vêtement été,8,2025-10-08 08:50:13
search_001901,session_001901,cadeau anniversaire,87,2025-10-08 08:49:17
search_001902,session_001902,smartphone pas cher,50,2025-10-08 08:51:12
search_001903,session_001903,cosmétique bio,96,2025-10-08 08:51:07
search_001905,session_001905,vêtement été,9,2025-10-08 08:49:43
search_001906,session_001906,vêtement été,98,2025-10-08 08:49:26
search_001909,session_001909,décoration maison,20,2025-10-08 08:51:27
search_001911,session_001911,chaussures sport,15,2025-10-08 08:49:06
search_001912,session_001912,smartphone pas cher,39,2025-10-08 08:49:57
search_001913,session_001913,ordinateur portable,47,2025-10-08 08:49:16
search_001914,session_001914,chaussures sport,99,2025-10-08 08:50:15
search_001915,session_001915,livre roman,69,2025-10-08 08:48:49
search_001917,session_001917,jeux enfants,57,2025-10-08 08:49:07
search_001918,session_001918,meuble salon,61,2025-10-08 08:51:02
